Chr	Start	End	Genome
A06	18854265	18860827	PCA
A06	18967684	18999226	PCA
A06	19058991	19068365	PCA
A06	19086437	19086544	PCA
A06	19175566	19180185	PCA
A06	19906694	19907470	PCA
A06	20147333	20155583	PCA
A06	20728465	20736796	PCA
A06	20741708	20743041	PCA
A06	20818400	20818902	PCA
A06	21306855	21307330	PCA
A06	21320455	21320456	PCA
A06	21562824	21564080	PCA
A06	21604725	21619200	PCA
A06	21750642	21752877	PCA
A06	21947429	21950367	PCA
A06	21967392	21980185	PCA
A06	22235694	22253294	PCA
A06	22690748	22698214	PCA
A06	23075798	23078256	PCA
A06	23199893	23200189	PCA
A06	23254201	23255520	PCA
A06	23625101	23625104	PCA
A06	23792406	23794551	PCA
A06	23874707	23888337	PCA
A06	23939106	23941458	PCA
A06	24329763	24334866	PCA
A06	25128538	25131629	PCA
A06	25192433	25197870	PCA
A06	25230056	25233581	PCA
A06	25249308	25251571	PCA
A06	25288328	25299610	PCA
A06	25579646	25579648	PCA
A06	25785924	25791186	PCA
A06	25807857	25829326	PCA
A06	26069715	26113712	PCA
A06	26124769	26133631	PCA
A06	26283103	26292242	PCA
A06	26306172	26308732	PCA
A06	26337174	26337175	PCA
A06	26363508	26363562	PCA
A06	26614874	26615814	PCA
A06	26636153	26640062	PCA
A06	26807272	26807597	PCA
A06	26902316	26913836	PCA
A06	26983632	26983639	PCA
A06	27199997	27207772	PCA
A06	27260351	27275290	PCA
A06	27662178	27673597	PCA
A06	27709694	27710132	PCA
A06	27721211	27728232	PCA
A06	27999913	28006100	PCA
A06	28220585	28221355	PCA
A06	28237550	28238498	PCA
A06	28469659	28479666	PCA
A06	28854794	28874783	PCA
A06	28910177	28911915	PCA
A06	28941545	28948037	PCA
A07	21711	21744	PCA
A07	233748	243680	PCA
A07	588071	588323	PCA
A07	592954	625126	PCA
A07	983553	986359	PCA
A07	1234317	1239131	PCA
A07	2198737	2200159	PCA
A07	2655571	2660380	PCA
A07	2794700	2798819	PCA
A07	2838189	2848815	PCA
A07	3140504	3140505	PCA
A07	3358837	3360577	PCA
A07	3422644	3432133	PCA
A07	3452889	3457564	PCA
A07	3638617	3652868	PCA
A07	4348055	4348080	PCA
A07	4365624	4365625	PCA
A07	7026936	7041764	PCA
A07	7073898	7074120	PCA
A07	8307073	8307094	PCA
A07	9085253	9085270	PCA
A07	9098442	9100297	PCA
A07	9267348	9273356	PCA
A07	9386452	9393165	PCA
A07	9422199	9422233	PCA
A07	9500420	9500436	PCA
A07	9611223	9614472	PCA
A07	10255993	10255994	PCA
A07	10458341	10458428	PCA
A07	10999478	11034135	PCA
A07	11270382	11290030	PCA
A07	11449033	11454251	PCA
A07	11767826	11770237	PCA
A07	11792021	11799853	PCA
A07	11805024	11811883	PCA
A07	11833355	11833413	PCA
A07	11985077	11990401	PCA
A07	11990502	12016679	PCA
A07	12016780	12034230	PCA
A07	12105456	12106965	PCA
A07	12109848	12121601	PCA
A07	12305962	12309337	PCA
A07	12309657	12318470	PCA
A07	13158607	13158617	PCA
A07	13250209	13250781	PCA
A07	13303498	13303524	PCA
A07	13319971	13319972	PCA
A07	14008604	14008739	PCA
A07	14191370	14195921	PCA
A07	14234822	14238854	PCA
A07	14341263	14345434	PCA
A07	14785564	14800560	PCA
A07	14907047	14910767	PCA
A07	15752903	15756907	PCA
A07	16057468	16063049	PCA
A07	16266200	16268011	PCA
A07	16316870	16327326	PCA
A07	16930196	16936460	PCA
A07	17076894	17077257	PCA
A07	17493969	17493970	PCA
A07	17527584	17527609	PCA
A07	18431977	18431981	PCA
A07	18635224	18640587	PCA
A07	18833790	18833791	PCA
A07	18867028	18867303	PCA
A07	19550609	19553822	PCA
A07	19759519	19760609	PCA
A07	19782853	19783109	PCA
A07	19807895	19811139	PCA
A07	20123925	20124189	PCA
A07	20194037	20199858	PCA
A07	20300339	20344204	PCA
A07	20409072	20409259	PCA
A07	20425645	20426381	PCA
A07	20444458	20446802	PCA
A07	20793901	20799874	PCA
A07	20816970	20820377	PCA
A07	20884710	20889538	PCA
A07	20914246	20935346	PCA
A07	20949618	20951766	PCA
A07	21068414	21071885	PCA
A07	21131398	21131400	PCA
A07	21218078	21219356	PCA
A07	21877668	21897090	PCA
A07	21925160	21942048	PCA
A07	21956537	21956622	PCA
A07	21996585	22009731	PCA
A07	22022736	22028836	PCA
A07	22068146	22069809	PCA
A07	22086824	22086825	PCA
A07	22391002	22396373	PCA
A07	22431175	22433014	PCA
A07	22472036	22473357	PCA
A07	22526278	22527740	PCA
A07	22565056	22577919	PCA
A07	22610803	22618103	PCA
A07	22618886	22619039	PCA
A07	22987892	22989774	PCA
A07	23004704	23006474	PCA
A07	23030217	23030511	PCA
A07	23096878	23100102	PCA
A07	23128723	23131657	PCA
A07	23914408	23919639	PCA
A07	23934314	23940643	PCA
A07	24034250	24041620	PCA
A07	24123295	24126675	PCA
A07	24332403	24332834	PCA
A07	24382540	24388408	PCA
A07	24442352	24447092	PCA
A07	24462870	24470726	PCA
A07	24746190	24749716	PCA
A07	24757629	24758343	PCA
A07	24879114	24890261	PCA
A07	24904366	24908857	PCA
A07	25205589	25205984	PCA
A07	26662339	26663416	PCA
A07	26763975	26771236	PCA
A07	26874855	26883591	PCA
A07	27068069	27070782	PCA
A07	27188433	27191027	PCA
A07	27293911	27293920	PCA
A07	28126098	28126844	PCA
A07	28137959	28139102	PCA
A07	28139195	28140288	PCA
A07	28234796	28243144	PCA
A08	138689	138709	PCA
A08	226927	236320	PCA
A08	299406	302486	PCA
A08	648715	648737	PCA
A08	798571	800229	PCA
A08	1502159	1502163	PCA
A08	1714994	1714995	PCA
A08	1988913	1994371	PCA
A08	2045215	2045216	PCA
A08	2109886	2109887	PCA
A08	2163873	2164161	PCA
A08	2230421	2234963	PCA
A08	2331159	2340721	PCA
A08	2449818	2460089	PCA
A08	2604618	2614064	PCA
A08	2646056	2650489	PCA
A08	2935060	2935061	PCA
A08	2935635	2935636	PCA
A08	3294569	3294570	PCA
A08	3901498	3915088	PCA
A08	4178764	4185147	PCA
A08	4295351	4295372	PCA
A08	4407302	4412279	PCA
A08	4526129	4529647	PCA
A08	4540979	4541263	PCA
A08	4616353	4616355	PCA
A08	4633175	4634823	PCA
A08	4659183	4665677	PCA
A08	5103844	5105190	PCA
A08	5138530	5145288	PCA
A08	5392588	5392638	PCA
A08	5451590	5451700	PCA
A08	5697034	5706156	PCA
A08	5758427	5758703	PCA
A08	5781565	5786991	PCA
A08	5829554	5840159	PCA
A08	5868613	5873024	PCA
A08	5982751	5988545	PCA
A08	6030362	6030507	PCA
A08	6053440	6072859	PCA
A08	6125895	6130753	PCA
A08	6157504	6165930	PCA
A08	6218940	6222912	PCA
A08	6259897	6267114	PCA
A08	6300501	6303152	PCA
A08	6350668	6380708	PCA
A08	6421438	6430291	PCA
A08	6715558	6723695	PCA
A08	6802483	6802495	PCA
A08	6883753	6883756	PCA
A08	7048095	7048119	PCA
A08	7068666	7068676	PCA
A08	8007560	8007561	PCA
A08	8929985	8934772	PCA
A08	9015349	9016818	PCA
A08	9966594	9967216	PCA
A08	10402102	10402144	PCA
A08	11177345	11198621	PCA
A08	11233329	11246703	PCA
A08	11397479	11398342	PCA
A08	11854579	11854679	PCA
A08	12689716	12694205	PCA
A08	12778398	12778443	PCA
A08	12798979	12800478	PCA
A08	13685660	13716946	PCA
A08	13878401	13883637	PCA
A08	13903085	13917050	PCA
A08	14058927	14070224	PCA
A08	14286815	14286933	PCA
A08	14946061	14964110	PCA
A08	14976427	15005808	PCA
A08	15007480	15019208	PCA
A08	15271362	15284035	PCA
A08	15559616	15576873	PCA
A08	15838593	15840939	PCA
A08	16102908	16105274	PCA
A08	16118906	16120760	PCA
A08	16131651	16133763	PCA
A08	16154141	16154143	PCA
A08	16227676	16227847	PCA
A08	16272132	16277968	PCA
A08	16402792	16408518	PCA
A08	16446563	16470015	PCA
A08	16513460	16513940	PCA
A08	16915944	16916562	PCA
A08	17004996	17008189	PCA
A08	17025492	17026045	PCA
A08	17238093	17238121	PCA
A08	17357993	17365695	PCA
A08	17771970	17773813	PCA
A08	17773820	17776759	PCA
A08	17990463	17990497	PCA
A08	18555480	18555779	PCA
A08	18728384	18734673	PCA
A08	18748532	18754533	PCA
A08	19054962	19055205	PCA
A08	19138983	19141449	PCA
A08	19153823	19156347	PCA
A08	19209098	19209666	PCA
A08	19239216	19239376	PCA
A08	19645089	19645375	PCA
A08	20230614	20234513	PCA
A08	20253112	20255046	PCA
A08	20305681	20315627	PCA
A08	20329741	20329810	PCA
A08	20908167	20919200	PCA
A08	20950813	20954292	PCA
A08	21054390	21054569	PCA
A08	21173706	21181100	PCA
A08	21182429	21198489	PCA
A08	21301676	21303844	PCA
A09	81613	81620	PCA
A09	443845	443846	PCA
A09	481944	483838	PCA
A09	661973	663550	PCA
A09	904476	924832	PCA
A09	957441	974629	PCA
A09	1062877	1073129	PCA
A09	1089865	1090063	PCA
A09	1249226	1249227	PCA
A09	1307296	1308941	PCA
A09	1403632	1403637	PCA
A09	1407610	1410702	PCA
A09	1459985	1465501	PCA
A09	1546935	1547330	PCA
A09	1562219	1565527	PCA
A09	1692223	1692704	PCA
A09	1721718	1722029	PCA
A09	1869719	1869924	PCA
A09	2070081	2075935	PCA
A09	2114106	2118709	PCA
A09	2154902	2156639	PCA
A09	2184960	2184967	PCA
A09	2744732	2748382	PCA
A09	2896320	2900390	PCA
A09	3113574	3115499	PCA
A09	3345313	3345344	PCA
A09	3404450	3405132	PCA
A09	3673705	3673929	PCA
A09	3675544	3675545	PCA
A09	3853865	3854950	PCA
A09	3859295	3869405	PCA
A09	3882125	3885125	PCA
A09	3912155	3917103	PCA
A09	3966613	3978682	PCA
A09	4985400	4986040	PCA
A09	5115617	5117584	PCA
A09	5119887	5138845	PCA
A09	5649118	5650048	PCA
A09	5787037	5787695	PCA
A09	5893362	5893681	PCA
A09	6111621	6121625	PCA
A09	6388682	6409888	PCA
A09	6424956	6427366	PCA
A09	6769720	6773222	PCA
A09	6886305	6886310	PCA
A09	7039239	7042091	PCA
A09	7294796	7297163	PCA
A09	7330750	7332251	PCA
A09	7611103	7614484	PCA
A09	7805913	7821319	PCA
A09	7832618	7833510	PCA
A09	7851366	7872441	PCA
A09	7874135	7906990	PCA
A09	7906992	7923532	PCA
A09	8359750	8368631	PCA
A09	8383876	8385033	PCA
A09	8432226	8432380	PCA
A09	8452402	8453083	PCA
A09	8572361	8576195	PCA
A09	8705606	8707353	PCA
A09	8872132	8872643	PCA
A09	9027418	9028084	PCA
A09	9357247	9358177	PCA
A09	9642845	9643068	PCA
A09	9783060	9783078	PCA
A09	9858043	9861169	PCA
A09	9895809	9898972	PCA
A09	9968974	9968979	PCA
A09	10241881	10247553	PCA
A09	10312781	10319931	PCA
A09	10332790	10334938	PCA
A09	10465878	10472927	PCA
A09	10491170	10495914	PCA
A09	10511150	10513055	PCA
A09	10644184	10653023	PCA
A09	10933334	10937987	PCA
A09	10948639	10968016	PCA
A09	10978276	10994356	PCA
A09	11052002	11075294	PCA
A09	11104107	11106247	PCA
A09	11130165	11130899	PCA
A09	11159834	11159835	PCA
A09	11540979	11547541	PCA
A09	12137576	12137577	PCA
A09	12185382	12186102	PCA
A09	12591081	12591227	PCA
A09	12605285	12607562	PCA
A09	12768521	12788746	PCA
A09	13986754	13987974	PCA
A09	14005843	14034441	PCA
A09	14055024	14148375	PCA
A09	14336512	14351302	PCA
A09	14617040	14630652	PCA
A09	14703743	14718667	PCA
A09	15077516	15082427	PCA
A09	15443198	15445134	PCA
A09	15467419	15467450	PCA
A09	15726171	15728549	PCA
A09	15739657	15740281	PCA
A09	15751868	15757523	PCA
A09	15983410	15983412	PCA
A09	16617881	16622734	PCA
A09	16814811	16820627	PCA
A09	16830886	16840074	PCA
A09	16918107	16918195	PCA
A09	17212697	17213935	PCA
A09	17627414	17660643	PCA
A09	17682051	17724912	PCA
A09	17852269	17852270	PCA
A09	17941160	17946814	PCA
A09	17962876	17962924	PCA
A09	18067725	18068376	PCA
A09	18078868	18186546	PCA
A09	18670396	18670397	PCA
A09	18963255	18963256	PCA
A09	20007886	20035381	PCA
A09	20288482	20288483	PCA
A09	20934418	20934421	PCA
A09	21350805	21350806	PCA
A09	22088939	22089744	PCA
A09	22343526	22343527	PCA
A09	23979273	23979274	PCA
A09	24618226	24618227	PCA
A09	24618326	24618327	PCA
A09	24725486	24726316	PCA
A09	24810269	24810271	PCA
A09	24814468	24814474	PCA
A09	25116980	25116981	PCA
A09	25182263	25182276	PCA
A09	27120109	27120111	PCA
A09	27237019	27237780	PCA
A09	27465615	27470111	PCA
A09	28057336	28067015	PCA
A09	28891232	28895495	PCA
A09	29048396	29048397	PCA
A09	29563788	29567173	PCA
A09	29596407	29603670	PCA
A09	29660759	29666389	PCA
A09	29914493	29915499	PCA
A09	29999177	29999178	PCA
A09	30011003	30011583	PCA
A09	30963317	30963319	PCA
A09	31322935	31323468	PCA
A09	31336997	31337006	PCA
A09	31364170	31374305	PCA
A09	31574886	31582687	PCA
A09	31597160	31602798	PCA
A09	31702880	31722003	PCA
A09	31939126	31939409	PCA
A09	32316532	32322176	PCA
A09	32373548	32380244	PCA
A09	32639548	32641482	PCA
A09	32904903	32904904	PCA
A09	33084189	33096990	PCA
A09	34126492	34126519	PCA
A09	34289123	34295185	PCA
A09	34337499	34338109	PCA
A09	34619290	34627091	PCA
A09	34644947	34648451	PCA
A09	34652113	34658061	PCA
A09	34972354	34972632	PCA
A09	35062197	35076389	PCA
A09	35137005	35142092	PCA
A09	35168024	35169607	PCA
A09	35450941	35450942	PCA
A09	36123951	36124557	PCA
A09	36219123	36227901	PCA
A09	36351980	36359793	PCA
A09	36447639	36448443	PCA
A09	36466810	36476452	PCA
A09	36476551	36480105	PCA
A09	36523350	36537722	PCA
A09	36633189	36634382	PCA
A09	36661243	36667413	PCA
A09	36692066	36704772	PCA
A09	36851866	36852675	PCA
A09	36904084	36904090	PCA
A09	36940469	36946604	PCA
A09	37368992	37369947	PCA
A09	38455905	38460084	PCA
A09	38552378	38553845	PCA
A09	38652869	38657287	PCA
A09	38764907	38764908	PCA
A09	39365318	39367353	PCA
A09	39387419	39389686	PCA
A09	39622229	39622471	PCA
A09	39646630	39649716	PCA
A09	39881227	39881302	PCA
A09	39974519	39974524	PCA
A09	40146000	40154966	PCA
A09	40279933	40280135	PCA
A09	40325970	40329063	PCA
A09	40351000	40353502	PCA
A09	40478452	40488325	PCA
A09	40574937	40588720	PCA
A09	40681813	40681817	PCA
A09	40717456	40718919	PCA
A09	41375899	41383175	PCA
A09	41407571	41409148	PCA
A09	41441437	41441965	PCA
A09	41645827	41649669	PCA
A09	41649770	41681723	PCA
A09	41682704	41685679	PCA
A09	41738479	41742326	PCA
A09	42249407	42249620	PCA
A09	42648823	42649866	PCA
A09	42652660	42652671	PCA
A09	42771356	42790485	PCA
A09	42812163	42813816	PCA
A09	43210893	43225716	PCA
A09	43266152	43266342	PCA
A09	43407223	43426802	PCA
A09	43552785	43552821	PCA
A09	43738730	43741883	PCA
A09	43926936	43930051	PCA
A09	44007285	44008208	PCA
A09	44277922	44285736	PCA
A09	44344301	44344535	PCA
A09	44373481	44379125	PCA
A09	44379222	44384440	PCA
A09	45032794	45032816	PCA
A09	45154352	45158184	PCA
A10	71980	71987	PCA
A10	144139	149789	PCA
A10	384485	386834	PCA
A10	445131	446644	PCA
A10	566538	567820	PCA
A10	1265910	1270591	PCA
A10	1591862	1592608	PCA
A10	1604282	1610899	PCA
A10	1916680	1916757	PCA
A10	2080791	2082173	PCA
A10	2215483	2222306	PCA
A10	2380930	2385738	PCA
A10	2609375	2609377	PCA
A10	2679124	2679125	PCA
A10	3323486	3323487	PCA
A10	3799946	3800047	PCA
A10	4229790	4231020	PCA
A10	4247658	4247659	PCA
A10	5387148	5387158	PCA
A10	5592464	5592467	PCA
A10	5594780	5594781	PCA
A10	6647853	6659022	PCA
A10	7087183	7087737	PCA
A10	7891664	7900220	PCA
A10	8801792	8803138	PCA
A10	8814682	8816301	PCA
A10	9047751	9047752	PCA
A10	9163027	9179665	PCA
A10	9205082	9211249	PCA
A10	9240230	9245605	PCA
A10	9899901	9899905	PCA
A10	9920401	9921446	PCA
A10	10219157	10239031	PCA
A10	10255117	10255119	PCA
A10	10265710	10275306	PCA
A10	10603499	10618440	PCA
A10	10767580	10773393	PCA
A10	11156892	11158980	PCA
A10	11171453	11179133	PCA
A10	11235689	11245260	PCA
A10	11663622	11676406	PCA
A10	11926805	11931787	PCA
A10	12370719	12371160	PCA
A10	12555936	12571795	PCA
A10	12891271	12898874	PCA
A10	13372501	13380710	PCA
A10	13441751	13446084	PCA
A10	13563749	13564067	PCA
A10	14058803	14058804	PCA
A10	14123871	14130694	PCA
A10	14136515	14147921	PCA
A10	14152301	14159465	PCA
A10	14424412	14424892	PCA
A10	14584357	14584703	PCA
A10	14700103	14708504	PCA
A10	14727176	14727197	PCA
A10	14962065	14974988	PCA
A10	15286941	15287239	PCA
A10	15971782	15981085	PCA
A10	16371543	16381755	PCA
A10	16516550	16517246	PCA
A10	16533468	16535690	PCA
A10	17588674	17590247	PCA
A10	17937709	17938380	PCA
A10	18068998	18068999	PCA
A10	18185666	18187434	PCA
A10	18607786	18607787	PCA
A10	18810768	18826696	PCA
A10	18834421	18834422	PCA
A10	18940904	18941334	PCA
A10	19140703	19142469	PCA
A10	19235543	19242007	PCA
A10	19608490	19615208	PCA
A01	98389	98413	PCD
A01	99409	99846	PCD
A01	366603	367432	PCD
A01	884178	884192	PCD
A01	937464	938416	PCD
A01	987663	987925	PCD
A01	1450053	1451781	PCD
A01	1464124	1466345	PCD
A01	1483385	1483496	PCD
A01	1657269	1670703	PCD
A01	1917807	1918499	PCD
A01	1947418	1952607	PCD
A01	2604892	2606543	PCD
A01	2649007	2654741	PCD
A01	2693098	2693812	PCD
A01	2893627	2897217	PCD
A01	2909326	2909467	PCD
A01	2953752	2953753	PCD
A01	3238053	3238055	PCD
A01	3342551	3343947	PCD
A01	3565367	3566395	PCD
A01	4247708	4248375	PCD
A01	4623908	4624572	PCD
A01	4692904	4693030	PCD
A01	5074756	5074774	PCD
A01	5464390	5464403	PCD
A01	5569053	5578660	PCD
A01	6518858	6525183	PCD
A01	6778204	6789812	PCD
A01	6810131	6811436	PCD
A01	6854206	6866972	PCD
A01	6960379	6960380	PCD
A01	7007942	7007965	PCD
A01	7116010	7116183	PCD
A01	7195176	7201667	PCD
A01	7549782	7550143	PCD
A01	7732456	7734037	PCD
A01	7756100	7761058	PCD
A01	7963618	7963625	PCD
A01	8421379	8431633	PCD
A01	8691808	8691852	PCD
A01	8728456	8733035	PCD
A01	8833224	8834392	PCD
A01	9798001	9808399	PCD
A01	10722674	10730995	PCD
A01	10732470	10735694	PCD
A01	10902989	10908037	PCD
A01	11248532	11253044	PCD
A01	13811537	13813967	PCD
A01	14423614	14423638	PCD
A01	20908501	20929984	PCD
A01	22903853	22906633	PCD
A01	22980880	22980939	PCD
A01	22991443	22996582	PCD
A01	23075499	23080705	PCD
A01	23222519	23239793	PCD
A01	23552119	23565856	PCD
A01	23614459	23634433	PCD
A01	23762587	23770003	PCD
A01	24137379	24137389	PCD
A01	24343820	24343821	PCD
A01	24531195	24531196	PCD
A01	24617373	24617377	PCD
A01	25205966	25211500	PCD
A01	26706817	26707939	PCD
A01	26775437	26777916	PCD
A01	26845376	26852277	PCD
A01	26971832	26972376	PCD
A01	27076290	27097390	PCD
A01	27119102	27121985	PCD
A01	28008698	28008699	PCD
A01	28177972	28199884	PCD
A01	28507077	28507079	PCD
A01	28559974	28563194	PCD
A01	28761440	28762109	PCD
A01	28777441	28777445	PCD
A01	29088856	29105858	PCD
A01	29250360	29261929	PCD
A01	29284307	29302442	PCD
A01	29302943	29303489	PCD
A01	29389470	29408690	PCD
A01	29814998	29815048	PCD
A01	30023801	30026829	PCD
A01	30143920	30149947	PCD
A01	30200845	30205413	PCD
A01	30313658	30315018	PCD
A01	30334931	30352730	PCD
A01	30433957	30435558	PCD
A01	30435703	30438542	PCD
A01	30796743	30801509	PCD
A01	31086031	31090847	PCD
A01	31667341	31681287	PCD
A01	31784576	31796554	PCD
A01	31834382	31835490	PCD
A01	31895030	31922504	PCD
A01	31934142	31945865	PCD
A01	32329779	32334633	PCD
A01	32452592	32452737	PCD
A01	33209404	33210153	PCD
A01	33349347	33351174	PCD
A01	33588618	33598981	PCD
A01	33617161	33619139	PCD
A01	33792790	33803492	PCD
A01	33880947	33881005	PCD
A01	33961912	33962526	PCD
A01	34012912	34016471	PCD
A01	34085221	34090657	PCD
A01	34100701	34109481	PCD
A01	34180090	34182776	PCD
A01	34194315	34198277	PCD
A01	34737850	34739491	PCD
A01	34759641	34768862	PCD
A01	34975816	34978162	PCD
A01	35297701	35297708	PCD
A01	35375301	35375302	PCD
A01	35402880	35418793	PCD
A01	35458263	35458269	PCD
A01	35674516	35675198	PCD
A01	35722039	35726222	PCD
A01	36031565	36032275	PCD
A01	36048129	36049535	PCD
A01	36050035	36052674	PCD
A01	36166782	36167301	PCD
A01	36254796	36258301	PCD
A01	36271491	36276717	PCD
A01	36316632	36316633	PCD
A01	36342989	36346053	PCD
A01	36371711	36372030	PCD
A01	36392801	36395063	PCD
A01	36666524	36666995	PCD
A01	36678655	36681936	PCD
A01	36724865	36725902	PCD
A01	36731090	36752944	PCD
A01	36765143	36765145	PCD
A01	36765643	36765644	PCD
A01	36820980	36830780	PCD
A01	36918271	36918277	PCD
A01	36976177	36976179	PCD
A01	37164099	37178744	PCD
A01	37217800	37217825	PCD
A01	37245598	37258056	PCD
A01	37274499	37274500	PCD
A01	37421946	37425577	PCD
A01	37460043	37468564	PCD
A01	37491745	37499342	PCD
A01	37517874	37525239	PCD
A01	37623292	37623293	PCD
A01	37887805	37890512	PCD
A01	37974840	37977841	PCD
A01	38102600	38102602	PCD
A01	38103100	38103101	PCD
A01	38164577	38166181	PCD
A01	38186994	38188563	PCD
A01	38278674	38278679	PCD
A01	38425364	38441735	PCD
A01	38501079	38505501	PCD
A01	38540315	38540316	PCD
A02	738005	744645	PCD
A02	1070848	1071628	PCD
A02	1098733	1112758	PCD
A02	1139763	1143355	PCD
A02	1240082	1248512	PCD
A02	1252196	1260079	PCD
A02	1308044	1312823	PCD
A02	1458596	1458598	PCD
A02	1507908	1509424	PCD
A02	1521416	1524529	PCD
A02	1651877	1652096	PCD
A02	1827555	1831459	PCD
A02	2512870	2517139	PCD
A02	3081796	3081935	PCD
A02	3119992	3119999	PCD
A02	3313555	3319061	PCD
A02	3415001	3418630	PCD
A02	3422457	3423188	PCD
A02	3788885	3791626	PCD
A02	4029944	4029995	PCD
A02	4042995	4047266	PCD
A02	4072004	4082897	PCD
A02	4255717	4260692	PCD
A02	4285096	4290183	PCD
A02	4747711	4748251	PCD
A02	4761440	4761480	PCD
A02	5241230	5244679	PCD
A02	5436377	5436596	PCD
A02	5713134	5716460	PCD
A02	5744332	5746452	PCD
A02	5823481	5823695	PCD
A02	6185905	6185909	PCD
A02	6520377	6551336	PCD
A02	6745808	6757661	PCD
A02	6830821	6832456	PCD
A02	7500520	7500877	PCD
A02	7698338	7698957	PCD
A02	7988697	7989917	PCD
A02	8114316	8114319	PCD
A02	8246768	8250045	PCD
A02	8930163	8937309	PCD
A02	10329811	10330088	PCD
A02	10434863	10435810	PCD
A02	10560323	10562443	PCD
A02	11999613	12007374	PCD
A02	12123833	12123845	PCD
A02	12123852	12123864	PCD
A02	12243681	12243836	PCD
A02	12503202	12509475	PCD
A02	12711834	12714455	PCD
A02	13458796	13459077	PCD
A02	13514195	13529811	PCD
A02	13622967	13627014	PCD
A02	13647246	13650611	PCD
A02	13748777	13783973	PCD
A02	14147898	14159237	PCD
A02	14174907	14176271	PCD
A02	14339609	14409937	PCD
A02	14460875	14466798	PCD
A02	14482207	14482208	PCD
A02	14494759	14522943	PCD
A02	14677309	14677310	PCD
A02	14677807	14697254	PCD
A02	14700532	14700535	PCD
A02	14938522	14945789	PCD
A02	14959231	14962653	PCD
A02	15441135	15462076	PCD
A02	15665814	15665816	PCD
A02	15683265	15687037	PCD
A02	15699471	15714061	PCD
A02	16040095	16040250	PCD
A02	16457828	16457844	PCD
A02	16761817	16767004	PCD
A02	16925547	16925570	PCD
A02	16961971	16964443	PCD
A02	16981338	16986661	PCD
A02	17094880	17095214	PCD
A02	17456556	17456956	PCD
A02	17505163	17513909	PCD
A02	17553563	17554259	PCD
A02	17859156	17861172	PCD
A02	18259186	18261348	PCD
A02	18817351	18817451	PCD
A02	18817546	18817574	PCD
A02	21362103	21362194	PCD
A02	21994314	21997360	PCD
A02	22030988	22039772	PCD
A02	22352422	22365555	PCD
A02	23255582	23256504	PCD
A02	23544244	23545562	PCD
A02	23618451	23618466	PCD
A02	23821047	23836363	PCD
A02	24165528	24170732	PCD
A02	24170917	24173731	PCD
A02	24222318	24227102	PCD
A02	24297347	24314965	PCD
A02	24327471	24328849	PCD
A02	24893631	24893928	PCD
A02	25273837	25284585	PCD
A02	25416279	25425029	PCD
A02	25556468	25559680	PCD
